"Gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"SYNPO2"	"SYNPO2"	-1.43153873574771	5.27158891305454	210.167114813619	1.26300816409469e-47	7.19015697664127e-47
"SYNPO"	"SYNPO"	0.626583439726046	6.70460894462609	27.0935761455066	1.93841006549519e-07	2.86994912233319e-07
"SYNPR"	"SYNPR"	-1.45615304248767	3.99558006372842	50.8353515897676	1.0044813834185e-12	1.81682621036352e-12
"SYNRG"	"SYNRG"	-0.427394740457434	6.22485941219999	196.977714638752	9.53645069666088e-45	4.95724225262332e-44
"SYPL1"	"SYPL1"	0.755532023933085	6.7990391540159	207.036965089602	6.08607710991432e-47	3.3966128882124e-46
"SYPL2"	"SYPL2"	-0.790488820809056	1.38809455810673	54.2211220171943	1.79150730060868e-13	3.32337918899434e-13
"SYP"	"SYP"	-1.64824700336213	7.23909240768082	195.064978906712	2.49361764051057e-44	1.27562199935235e-43
"SYT11"	"SYT11"	-0.349338098965505	9.80661597791327	61.9037637540235	3.60659535217138e-15	7.08064563512137e-15
"SYT12"	"SYT12"	-0.749424038356142	4.08696261867601	51.2234981789264	8.24260335616769e-13	1.49721667236185e-12
"SYT13"	"SYT13"	-1.8144248016093	5.16661772543399	86.6754518162741	1.27874253787038e-20	2.98779143330367e-20
"SYT14"	"SYT14"	-1.67133832853991	2.08359524745752	201.572680506867	9.47642133695641e-46	5.10380028627671e-45
"SYT15"	"SYT15"	-2.46623589544781	2.59393827501771	555.461973974576	8.16205316132206e-123	6.05959198033126e-121
"SYT16"	"SYT16"	-1.12395862014436	1.02302842072644	53.3593904440061	2.7778020625875e-13	5.11957230554795e-13
"SYT17"	"SYT17"	-0.491856732922182	4.86874630481351	95.3174477091338	1.62177469886931e-22	4.02234577960101e-22
"SYT1"	"SYT1"	-1.79624876588727	7.36256704216923	81.4800090460292	1.77043389796853e-19	3.97928451186003e-19
"SYT2"	"SYT2"	-2.22040006480149	2.7846935515293	118.715780430318	1.208641224254e-27	3.55134950345547e-27
"SYT3"	"SYT3"	-1.02059270936621	3.29768361849636	122.085145178977	2.21140845809633e-28	6.65168507123634e-28
"SYT4"	"SYT4"	-1.81709692671958	5.08480368844733	88.8655269476284	4.22583681641019e-21	1.00110357701146e-20
"SYT5"	"SYT5"	-1.32574971307922	4.50799297906658	72.0517880946317	2.09623148765734e-17	4.42894676690241e-17
"SYT6"	"SYT6"	-0.948882852694267	4.5342579193907	72.6550282881001	1.5441295722049e-17	3.27440512916513e-17
"SYT7"	"SYT7"	-1.07789824801509	5.32262779095198	47.8602207095614	4.57714742636161e-12	8.09175275264832e-12
"SYT9"	"SYT9"	-1.7900228865797	3.35163208994645	210.928798939206	8.61450413054933e-48	4.92933503154003e-47
"SYTL2"	"SYTL2"	0.710997916565431	5.39306877317995	70.8211134317083	3.91128778883087e-17	8.17789042734034e-17
"SYTL3"	"SYTL3"	0.647987423715366	2.29178280111357	55.4804043207711	9.43953252430656e-14	1.76901116316357e-13
"SYTL4"	"SYTL4"	-0.929144546256258	6.34174086300741	80.4817423491339	2.93403344418386e-19	6.55291610173554e-19
"SYTL5"	"SYTL5"	0.646815555854934	1.67073552145621	21.8306587275874	2.97803358857147e-06	4.21478074706709e-06
"SYVN1"	"SYVN1"	-0.20300277355499	6.20749600746818	56.5369916343111	5.51510314469496e-14	1.03988210765497e-13
"TAB1"	"TAB1"	-0.540385980715406	6.04647889709889	252.798904579659	6.37186469109166e-57	5.01879679722165e-56
"TAB2"	"TAB2"	0.149939324677582	6.95303102497672	11.2760690729475	0.000785126277481863	0.000993729071437745
"TAB3"	"TAB3"	0.0326783506033583	4.89312583769713	0.478640795280853	0.489038626367284	0.510956422771303
"TAC1"	"TAC1"	-0.449901368173143	3.04627696322628	3.88780650203262	0.0486379082973731	0.0555746644373378
"TAC3"	"TAC3"	0.249126539029677	1.38147272021332	1.50667192313222	0.219647624549356	0.237620584411974
"TACC1"	"TACC1"	-0.55840582550799	7.30023516928538	150.724051570515	1.20420866567625e-34	4.45068390426222e-34
"TACC2"	"TACC2"	-1.11168223196553	5.09506297069309	251.149050177956	1.45860813710021e-56	1.1328471030472e-55
"TACC3"	"TACC3"	1.96187637397819	5.02307454276725	293.967971313896	6.79189807411105e-66	7.23519561581351e-65
"TACO1"	"TACO1"	0.247082849041884	4.29586114513508	57.8611213232331	2.81292134566632e-14	5.35824504226464e-14
"TACR1"	"TACR1"	-1.02558730645746	3.49834826198953	36.8503807853411	1.27551175397932e-09	2.06342425548761e-09
"TADA1"	"TADA1"	0.329521811108935	4.86451755692066	96.2440549318562	1.01559675111928e-22	2.5354016495868e-22
"TADA2A"	"TADA2A"	-0.0975790058783915	4.03814068557114	7.54607839379423	0.0060140818326946	0.00725488398399464
"TADA2B"	"TADA2B"	-0.414826987399119	5.37731774125628	224.387022150644	9.98858713237693e-51	6.35067087902595e-50
"TADA3"	"TADA3"	0.273753488160518	6.78791353289718	90.2350232274149	2.11485120276684e-21	5.0539288317028e-21
"TAF10"	"TAF10"	0.800541970101394	5.54671502632768	442.617911463571	2.91535593558279e-98	9.42089461594465e-97
"TAF11"	"TAF11"	0.384056632542846	4.86206051632672	119.967345551667	6.43106426117227e-28	1.90588571768661e-27
"TAF12"	"TAF12"	0.59376151340133	4.39387789610117	190.807292727726	2.11893871623707e-43	1.05018403954002e-42
"TAF13"	"TAF13"	0.806600252607734	3.77897834334734	297.914209551402	9.37993998592426e-67	1.02795905508119e-65
"TAF15"	"TAF15"	-0.427288363541831	7.37551460523009	102.211013971543	4.99116318151235e-24	1.30475025963803e-23
"TAF1A"	"TAF1A"	0.125659205038241	2.44526894443328	6.42465584816546	0.0112546719308035	0.0133815609019581
"TAF1B"	"TAF1B"	0.256749799849908	3.67949612097227	49.3393267721032	2.15302691337216e-12	3.85092298306013e-12
"TAF1C"	"TAF1C"	-0.455775573036666	6.1630590211355	65.1301377857847	7.01115669878635e-16	1.41188643105202e-15
"TAF1D"	"TAF1D"	-0.754996594764741	5.03644440155333	168.522110376549	1.55582372067998e-38	6.55138452713323e-38
"TAF1L"	"TAF1L"	-0.813299082337406	0.552423382840996	111.332325282196	5.00386078502364e-26	1.39604726507588e-25
"TAF1"	"TAF1"	-0.547347597237053	5.66513423982128	181.469361092032	2.3152944151705e-41	1.0650942881609e-40
"TAF2"	"TAF2"	0.000112690222339494	5.03878669553842	9.74656063590373e-06	0.997509049768706	0.997577957550536
"TAF3"	"TAF3"	-1.24103599216983	3.74758759774511	417.471239486147	8.66692042545908e-93	2.32353716665502e-91
"TAF4B"	"TAF4B"	-0.49716547275033	1.93764442579149	47.2373969050838	6.28890507832424e-12	1.10544534748543e-11
"TAF4"	"TAF4"	-0.325769590768823	4.38827102781883	55.9519614013859	7.4263608094045e-14	1.39625227841232e-13
"TAF5L"	"TAF5L"	-0.125430973109548	5.01197139868215	10.7474242632164	0.00104424557064446	0.00131297056854437
"TAF5"	"TAF5"	-0.44188037327678	2.53550514347963	65.0944936808778	7.1391279520288e-16	1.43685743586154e-15
"TAF6L"	"TAF6L"	-0.171241611511271	4.42712436287054	28.1819828682929	1.10427734469902e-07	1.64980630745178e-07
"TAF6"	"TAF6"	0.250278672340332	6.33626425498012	62.2758677914219	2.98561346331996e-15	5.87984302931343e-15
"TAF7"	"TAF7"	0.403277823654603	7.75606789626688	130.327550606569	3.47442712439384e-30	1.10645141838648e-29
"TAF8"	"TAF8"	0.0721400584631345	4.34633987271028	2.35345488820224	0.125005688417989	0.138251134547534
"TAF9B"	"TAF9B"	0.0232824826087868	6.21455184732643	0.590866562088195	0.442084220048186	0.464242946005918
"TAF9"	"TAF9"	0.455412923641217	5.94935930301351	237.280330735481	1.54073743371765e-53	1.08541390890173e-52
"TAGAP"	"TAGAP"	-0.389299583325304	3.44811391730409	15.8999971638392	6.67788172784312e-05	8.8970820701256e-05
"TAGLN2"	"TAGLN2"	2.2765674870652	7.37693366609055	589.157249269633	3.8213713200607e-130	3.59233718185187e-128
"TAGLN3"	"TAGLN3"	-0.67626210685637	6.0734387679976	30.674231090421	3.0519137370336e-08	4.65275433561873e-08
"TAGLN"	"TAGLN"	1.73507183901453	6.36600146716475	294.251481168698	5.89141825003472e-66	6.2805642125002e-65
"TAL1"	"TAL1"	-0.853974855164513	3.46148100833988	119.604775774612	7.72076969525471e-28	2.28435689511961e-27
"TALDO1"	"TALDO1"	-0.0264404369840883	6.98320756015697	0.413566266973476	0.520164936639786	0.541835356722851
"TANC1"	"TANC1"	0.132195640952404	6.31805512715433	6.00083004918929	0.0142991494484509	0.0169124825625183
"TANC2"	"TANC2"	-0.648404704506088	6.85540768835086	154.922744637659	1.4557153911079e-35	5.56640034787877e-35
"TANK"	"TANK"	0.440942943221876	5.42415727535072	188.859668222696	5.63955297489347e-43	2.76169503647535e-42
"TAOK1"	"TAOK1"	-1.53152128584686	5.08636770201558	219.200145827448	1.35161684073834e-49	8.19403559605064e-49
"TAOK2"	"TAOK2"	-0.615249327541384	6.8270454142602	390.599237447365	6.12946821597775e-87	1.35890216481945e-85
"TAOK3"	"TAOK3"	-0.567564163180158	6.88497782282293	183.776338653838	7.26003176520958e-42	3.40802463894096e-41
"TAP1"	"TAP1"	0.985297256798444	6.44216601523293	166.654878736937	3.97938508079982e-38	1.65402118331148e-37
"TAP2"	"TAP2"	0.226594334553082	6.17163343423168	15.5596525406644	7.99424512876473e-05	0.000106147561890422
"TAPBPL"	"TAPBPL"	0.475033193565064	3.96453379691002	61.5577866043443	4.29938030094392e-15	8.42476023507919e-15
"TAPBP"	"TAPBP"	0.229505201847507	6.96817974067729	29.261029534227	6.32551412495894e-08	9.54895390897086e-08
"TAPT1"	"TAPT1"	-0.747513500171742	6.22910289665944	376.061127545938	8.96452518085802e-84	1.79253357794588e-82
"TARBP1"	"TARBP1"	-0.596949904415034	4.77702157358268	87.2229704118183	9.69512390171267e-21	2.2729766595157e-20
"TARBP2"	"TARBP2"	0.709928262840711	4.19672467959024	285.040639503036	5.98670360142112e-64	5.86397212704828e-63
"TARDBP"	"TARDBP"	0.016057036202574	7.56617387271534	0.3123032078488	0.576270272112661	0.597184304178597
"TARS2"	"TARS2"	-0.105025887454105	5.01628265211089	15.3960656808456	8.71695976328821e-05	0.000115563577374655
"TARSL2"	"TARSL2"	-1.38138163890437	5.08135673134705	750.614210132787	2.95019179017514e-165	6.88869783005895e-163
"TARS"	"TARS"	0.169794850242026	6.26658632975111	27.1971891779353	1.83725587979254e-07	2.72213216372496e-07
"TAS2R20"	"TAS2R20"	-0.306602825747794	0.952290544970249	14.6147175351764	0.000131880562436437	0.000173157527878859
"TASP1"	"TASP1"	0.297341951910902	2.87519544119409	61.9401549108061	3.54055533952871e-15	6.9547652171448e-15
"TATDN1"	"TATDN1"	-0.730899191984557	4.04704916171291	200.907298905725	1.32385723859592e-45	7.09832638635303e-45
"TATDN2"	"TATDN2"	0.0514706167136632	6.30699466076561	3.73242113320214	0.0533659864428301	0.0607708161514081
"TATDN3"	"TATDN3"	0.150137200331349	4.73667163062659	18.0606284491715	2.13980755422957e-05	2.91173925769165e-05
"TAX1BP1"	"TAX1BP1"	0.0367601151313051	7.79761739131982	1.1698775452212	0.279426403094469	0.299515477387726
"TAX1BP3"	"TAX1BP3"	0.613573469755749	5.83347994696483	129.470149792517	5.35152373195435e-30	1.69490284549339e-29
"TAZ"	"TAZ"	0.0868136650343759	4.56404930606376	3.72385102493035	0.0536405207446397	0.0610690326219054
"TBC1D10A"	"TBC1D10A"	-0.921247212501834	5.31617346389757	130.390401264926	3.36614030025592e-30	1.07338354904857e-29
"TBC1D10B"	"TBC1D10B"	0.0240138646442253	6.81720038898442	1.14215881908183	0.285196619950138	0.305406573490506
"TBC1D10C"	"TBC1D10C"	0.995971119868921	0.484521408986963	96.7473649655892	7.87623462678481e-23	1.97307922983152e-22
"TBC1D12"	"TBC1D12"	-0.816347766389236	5.17667216444597	291.82965703494	1.98561413778057e-65	2.08302433859778e-64
"TBC1D13"	"TBC1D13"	-0.337863299730019	5.79211578592442	119.771523162908	7.09829743159988e-28	2.10104379303356e-27
"TBC1D14"	"TBC1D14"	-0.635367164312637	7.67329577993545	245.252201157776	2.81541017689253e-55	2.10096356344707e-54
"TBC1D15"	"TBC1D15"	-0.0316413150435217	5.97785687677592	1.41167277586533	0.234778901337056	0.25332743196367
"TBC1D16"	"TBC1D16"	-0.354474453626703	4.64816681603945	35.2180101025297	2.94784734204528e-09	4.68349275359851e-09
"TBC1D17"	"TBC1D17"	-0.457277047120039	6.15491717515893	126.069722616043	2.96867828026202e-29	9.15194963018596e-29
"TBC1D19"	"TBC1D19"	0.365549168076982	2.58851998748847	74.271995040369	6.80622392909273e-18	1.45587623849698e-17
"TBC1D1"	"TBC1D1"	0.805895679758927	5.72487423382396	168.008836364085	2.01405422032615e-38	8.45634076208285e-38
"TBC1D20"	"TBC1D20"	-0.0818180380683146	6.40778606054286	9.04209197698799	0.0026383356066598	0.00324623360340081
"TBC1D22A"	"TBC1D22A"	-0.0597960140443959	3.73860198554284	3.21007717668056	0.0731860312359357	0.082465299984639
"TBC1D22B"	"TBC1D22B"	0.0838850847845564	4.38942777100839	6.44347931030529	0.0111360325268792	0.0132470289968472
"TBC1D23"	"TBC1D23"	0.425943557036969	5.58509169430716	332.993788745658	2.14163251834875e-74	3.08808904065088e-73
"TBC1D24"	"TBC1D24"	-0.826488547703812	4.52257801888469	224.981866891849	7.40909706669182e-51	4.73351713303166e-50
"TBC1D25"	"TBC1D25"	-0.131281410505671	4.45809171157156	17.2667322796957	3.24824387835933e-05	4.38500807786348e-05
"TBC1D2B"	"TBC1D2B"	-0.182832237985175	5.5686164464606	13.2486323820781	0.000272778811340039	0.000353158545141275
"TBC1D2"	"TBC1D2"	-0.456312673526058	3.58824922024599	79.6499796955361	4.46974505359326e-19	9.92461643264871e-19
"TBC1D4"	"TBC1D4"	-0.508766982926313	4.84633981994155	125.783252592923	3.42969695005122e-29	1.05484858181201e-28
"TBC1D5"	"TBC1D5"	-0.587590225080402	7.10658577879711	230.460365659755	4.73091275800705e-52	3.15619465427042e-51
"TBC1D7"	"TBC1D7"	0.582857285183003	4.05059202236929	153.258477708657	3.36343690079237e-35	1.26770309848402e-34
"TBC1D8B"	"TBC1D8B"	0.70861588021178	1.20935237096913	47.2412325594926	6.27661057601938e-12	1.10351078274752e-11
"TBC1D8"	"TBC1D8"	0.101515243653827	3.78427220004013	2.104593062807	0.146857407679442	0.161382624182122
"TBC1D9B"	"TBC1D9B"	-0.144155001895022	7.65699774262811	16.7146676804512	4.34438139919076e-05	5.84024603176568e-05
"TBC1D9"	"TBC1D9"	-0.771336701900312	5.30833548160594	138.30807594513	6.24042228844028e-32	2.11278282202409e-31
"TBCA"	"TBCA"	0.869882169537247	6.41955553140762	384.448967976746	1.33772125580819e-85	2.84796920887281e-84
"TBCB"	"TBCB"	0.501722418240207	7.05044606494301	169.250791866029	1.07845762130478e-38	4.56649048950842e-38
"TBCCD1"	"TBCCD1"	0.544412905323154	4.19889172769451	259.055113056746	2.75727666443921e-58	2.26287382489152e-57
"TBCC"	"TBCC"	0.0850317422602434	4.53772096750187	3.72194844498063	0.0537016705296388	0.0611338432222679
"TBCD"	"TBCD"	-0.24811565491428	6.61278744809486	58.409135196426	2.12900142949235e-14	4.0780039289178e-14
"TBCEL"	"TBCEL"	-0.523335218279182	4.50939325097338	175.566556597964	4.50283875782838e-40	1.98924616103391e-39
"TBCE"	"TBCE"	0.477112484424283	4.45439487094187	225.235753891395	6.52216294213393e-51	4.18348927395981e-50
"TBCK"	"TBCK"	-0.0468093392859214	4.96686530876342	1.86798250423317	0.171706324760466	0.187677800193075
"TBK1"	"TBK1"	0.0638053208433115	4.95177731116658	6.86784423353049	0.00877604550584283	0.0104974643301732
"TBKBP1"	"TBKBP1"	-0.772913301746088	5.73135736740386	210.283777595367	1.19111521644527e-47	6.79156163390238e-47
"TBL1XR1"	"TBL1XR1"	-0.0592530030305686	7.11908096887232	4.75996865703712	0.0291290785131077	0.0337847836592101
"TBL1X"	"TBL1X"	-0.359846733596079	5.57835665763124	62.6901543520324	2.41922019581961e-15	4.77934644853718e-15
"TBL2"	"TBL2"	1.01559391354556	5.3050454890955	867.969116063927	9.0175844196939e-191	4.21121192399705e-188
"TBL3"	"TBL3"	-0.401607655998352	5.82032855613657	163.733286463362	1.7299240782224e-37	7.05269244731786e-37
"TBPL1"	"TBPL1"	-0.277839334449509	4.41324696984032	28.0973545891929	1.15363442763603e-07	1.7223023212217e-07
"TBP"	"TBP"	0.0150136597751878	4.18403677145623	0.135940130170866	0.712350903769739	0.729689664888878
"TBR1"	"TBR1"	-2.34213746545627	2.44375526738309	105.38216407906	1.00712335477428e-24	2.69055634011206e-24
"TBRG1"	"TBRG1"	-0.527024151800757	6.13440277677366	231.067099733386	3.48841560239286e-52	2.33804595721488e-51
"TBRG4"	"TBRG4"	0.378494655749202	5.67366074451703	85.408096724893	2.42724683493675e-20	5.6132991101245e-20
"TBX15"	"TBX15"	1.02713187315886	2.98289034281412	98.5268100660626	3.20653969390714e-23	8.13691063079642e-23
"TBX18"	"TBX18"	0.661676288560163	0.713477534141727	35.672747702835	2.33406422479883e-09	3.72796202365541e-09
"TBX19"	"TBX19"	0.617919452807539	1.15772257003096	83.804186860262	5.46289921528958e-20	1.24939007803708e-19
"TBX2"	"TBX2"	0.827277711999475	4.76114745077748	102.368581198826	4.60954679499666e-24	1.20673433908077e-23
"TBX3"	"TBX3"	-0.155984621848399	2.921805049841	2.89291264601684	0.0889699470564683	0.0995223244889887
"TBX5"	"TBX5"	0.691167490219668	1.73390974615824	6.99134425674754	0.00819048179673356	0.00981325870821085
"TBX6"	"TBX6"	-0.540720391759553	1.57878679700598	45.4828949468248	1.53977669156105e-11	2.67282340092678e-11
"TBXA2R"	"TBXA2R"	0.805409871772873	1.6928604791906	107.82331806183	2.93838860869111e-25	7.99906955397164e-25
"TBXAS1"	"TBXAS1"	0.399533915958913	4.77187485037352	20.0382036909251	7.5910344527803e-06	1.05384930737342e-05
"TC2N"	"TC2N"	1.22757994802881	2.64692744505706	84.1956837314771	4.48147979959721e-20	1.02769496370614e-19
"TCAP"	"TCAP"	-1.1218232935823	1.68817256281622	184.68189805957	4.60513866952701e-42	2.18442308383822e-41
"TCEA1"	"TCEA1"	0.0293189218040028	6.50925444373488	0.81617060810845	0.36630217432132	0.387728052763746
"TCEA2"	"TCEA2"	-0.303313215724931	6.01041749899553	75.990267275126	2.85066318553594e-18	6.17061168316444e-18
"TCEA3"	"TCEA3"	1.64464175957795	2.49496355733558	162.159007569986	3.81900580032891e-37	1.53919117403568e-36
"TCEAL1"	"TCEAL1"	-0.0983574166965211	5.22494782825818	5.98176920195885	0.0144544953833114	0.0170934267002286
"TCEAL2"	"TCEAL2"	-1.58927995394959	6.69521014973823	315.401885523722	1.45375920583868e-70	1.81902091814404e-69
"TCEAL3"	"TCEAL3"	-0.920572533147593	6.01277546783861	458.938808645929	8.18135815564142e-102	2.9985195447904e-100
"TCEAL4"	"TCEAL4"	-0.595782249246271	7.22651857936909	229.196778035839	8.92304749421294e-52	5.91208048392314e-51
"TCEAL5"	"TCEAL5"	-1.31998296974386	5.03248502469766	182.344187993203	1.49144364240222e-41	6.90932147553823e-41
"TCEAL6"	"TCEAL6"	-1.61312068200293	3.84876861009913	184.743628429259	4.46443318988352e-42	2.11906882917848e-41
"TCEAL7"	"TCEAL7"	0.551379033040458	5.39839517587415	75.1891904763295	4.27702306341582e-18	9.20583747979048e-18
"TCEAL8"	"TCEAL8"	0.179298706502412	5.95702817463676	31.4156183361169	2.08298587031822e-08	3.19985000473226e-08
"TCEANC"	"TCEANC"	-0.181562022450852	1.49943842291975	13.9528283163653	0.000187455416216608	0.000244353688147653
"TCEB1"	"TCEB1"	0.609681947709308	5.28173504121814	273.226250264671	2.24790127123796e-61	2.0492989108131e-60
"TCEB2"	"TCEB2"	0.437760663514524	7.08819356484639	126.307797724766	2.63306966179763e-29	8.13638196240006e-29
"TCEB3"	"TCEB3"	0.163566138745224	6.14440946473955	21.7402687500435	3.12169303349903e-06	4.41077006109365e-06
"TCERG1L"	"TCERG1L"	-2.41237382719257	0.433946608718031	118.638091624916	1.25691862654072e-27	3.69020704855608e-27
"TCERG1"	"TCERG1"	-0.455098032823419	5.87618094042054	99.5663988270848	1.89695688065723e-23	4.84941634491872e-23
"TCF12"	"TCF12"	-0.799116324240193	8.95383554173065	97.2170414229621	6.21296228725864e-23	1.56181724314366e-22
"TCF19"	"TCF19"	1.39375044198422	4.00965737875003	330.966627621949	5.91909746166933e-74	8.36007550756945e-73
"TCF20"	"TCF20"	-0.781613553126424	5.37185319380693	241.666521538846	1.70347032949048e-54	1.2392532643233e-53
"TCF25"	"TCF25"	-0.514025496225885	7.05039831969696	343.983573873693	8.65632817142741e-77	1.34316894895771e-75
"TCF3"	"TCF3"	0.0913255990253417	6.69466122857424	2.94891743472613	0.0859351055227785	0.0962093049766657
"TCF4"	"TCF4"	-0.326023756613263	8.2597390894007	43.1962675000514	4.95150486897412e-11	8.44222541374848e-11
"TCF7L1"	"TCF7L1"	-0.36975520904296	5.25274827119633	26.9177515625641	2.12299982860714e-07	3.13939412857462e-07
"TCF7L2"	"TCF7L2"	-0.60237711488647	5.21749203248984	123.344971967001	1.17194350963934e-28	3.5546252229308e-28
"TCF7"	"TCF7"	0.712372971309361	2.68696424185898	60.6375135177088	6.86139147893307e-15	1.33583061377776e-14
"TCFL5"	"TCFL5"	-0.103600311944492	4.59633310880857	2.35141438816402	0.125169393908024	0.138421611458747
"TCHP"	"TCHP"	-0.446277323073189	4.78283099501288	132.939122190717	9.32271618144744e-31	3.02408608915112e-30
"TCIRG1"	"TCIRG1"	1.19318704056327	4.59629763913089	249.443402409239	3.43386726423077e-56	2.6386463048975e-55
"TCN2"	"TCN2"	0.403574007500154	5.33484625472365	56.8480200192623	4.70827798857311e-14	8.89956135795443e-14
"TCOF1"	"TCOF1"	-0.388522680785957	5.16810574423102	129.717798100781	4.72381107537381e-30	1.49904894647494e-29
"TCP10L"	"TCP10L"	-0.79200022719767	1.1393308090781	123.692221264096	9.83787928333442e-29	2.99082272962689e-28
"TCP11L1"	"TCP11L1"	-0.667703350273857	3.93255981899958	181.850309547365	1.91176202990909e-41	8.8198148205844e-41
"TCP11L2"	"TCP11L2"	-0.0997474403293225	3.21008252638723	2.15752765318712	0.141872801886421	0.156189547749788
"TCP1"	"TCP1"	0.197101517901241	7.61164726268256	29.6808687560141	5.09350291090114e-08	7.7124402929731e-08
"TCTA"	"TCTA"	0.730567237629147	6.01927410857244	274.58504657854	1.13670784660481e-61	1.04549679131498e-60
"TCTE3"	"TCTE3"	-0.246005264673391	2.20600046580938	9.57009194514694	0.00197772877085445	0.00245049464358609
"TCTEX1D1"	"TCTEX1D1"	1.40576420693674	2.9183284356395	47.1301590885012	6.64256737406108e-12	1.16676107588307e-11
"TCTEX1D2"	"TCTEX1D2"	0.554475594703572	3.53974458207541	97.8396375319709	4.53674681866441e-23	1.14522203476556e-22
"TCTN1"	"TCTN1"	0.896066153923158	5.20608678384495	268.089923389106	2.95942612099459e-60	2.59343898024448e-59
"TCTN2"	"TCTN2"	0.713301343557398	4.38446173439715	120.198792736904	5.72285708359195e-28	1.69913457750535e-27
"TCTN3"	"TCTN3"	0.266988051589981	5.51373755186205	63.1798074560435	1.88672655073681e-15	3.74320135329818e-15
"TDG"	"TDG"	0.642129866211877	3.96551064106966	310.186061742058	1.98926404262198e-69	2.38596317688802e-68
"TDH"	"TDH"	-2.4409449454118	0.849991973926859	273.581604100208	1.88075801361312e-61	1.72109568666732e-60
"TDO2"	"TDO2"	3.12971659639626	0.979637937972205	482.775526957495	5.31861793075914e-107	2.29159618403572e-105
"TDP1"	"TDP1"	0.489933635421155	3.80295219585561	167.735500266663	2.31086626755586e-38	9.67729561915134e-38
"TDP2"	"TDP2"	0.265741170528304	5.36854417155795	81.2449096542726	1.9940856197755e-19	4.47433005540762e-19
"TDRD3"	"TDRD3"	-0.443679048743639	4.04894416280272	90.3152859038819	2.03077586083983e-21	4.85461395927645e-21
"TDRD6"	"TDRD6"	-1.29923186476456	0.603013056801821	172.376902267489	2.2389679794746e-39	9.65263235224947e-39
"TDRD7"	"TDRD7"	0.104731498261654	5.10525122401674	6.04531263387355	0.0139432638477835	0.0165009916393658
"TDRD9"	"TDRD9"	-1.53815932457897	1.07675692238566	99.060075815869	2.44957040982803e-23	6.23570086567266e-23
"TDRKH"	"TDRKH"	-0.492465290774628	4.33766225136614	77.4647110705026	1.35115085087799e-18	2.94942865925222e-18
"TEAD1"	"TEAD1"	-0.354991711796916	7.09673138340695	45.7803377484036	1.32284685409268e-11	2.30206201547057e-11
"TEAD2"	"TEAD2"	2.08279670187564	3.90412655563103	542.400211914775	5.66596117940608e-120	3.76266605478265e-118
"TEAD3"	"TEAD3"	1.9964947438063	2.79782535812393	443.678702436275	1.7132718273315e-98	5.58626942438695e-97
"TEAD4"	"TEAD4"	0.945425357826254	2.68892521464364	51.084344002521	8.84811868182106e-13	1.60438644985876e-12
"TECPR1"	"TECPR1"	-0.514969188438565	5.3243782962254	112.68414389789	2.53037918426523e-26	7.13523557666688e-26
"TECPR2"	"TECPR2"	-0.713482929708271	6.20300712476236	224.738492683407	8.37232933057539e-51	5.3394806924555e-50
"TECR"	"TECR"	0.220246599069358	6.68787053595527	49.4864812674106	1.99743404822649e-12	3.57660515970004e-12
"TECTA"	"TECTA"	-0.997319582677789	2.11548164387378	183.387758840396	8.82617034398545e-42	4.12714690148183e-41
"TEF"	"TEF"	-1.82291927759925	6.07719736762688	518.073247599095	1.11105068275872e-114	6.43387229371921e-113
"TEKT1"	"TEKT1"	0.999665373368143	1.3407273102329	21.8178463608864	2.99798595105152e-06	4.24177507949305e-06
"TEKT2"	"TEKT2"	-0.181124164300573	1.57311928775559	2.16505289778286	0.141179764642618	0.155450216970732
"TEK"	"TEK"	-0.893117903645048	3.86055424397326	87.7969267359449	7.25315474502963e-21	1.70627106343507e-20
"TELO2"	"TELO2"	-0.191372446403258	5.80277032315403	55.9265321576331	7.52304047445319e-14	1.41424564275625e-13
"TENC1"	"TENC1"	-0.538395500659909	6.65891984284109	83.3827768709353	6.76084745556904e-20	1.54063888893866e-19
"TEP1"	"TEP1"	-0.0693331235309415	4.79453650944666	1.69742550081924	0.192625009905009	0.209592804839896
"TERF1"	"TERF1"	-0.119098044125335	5.42444769125489	23.2708004540846	1.40720260233939e-06	2.01305060020428e-06
"TERF2IP"	"TERF2IP"	-0.608206420022377	7.7994913265618	266.289523606401	7.30485836824809e-60	6.3286914779849e-59
"TERF2"	"TERF2"	-0.570486044329552	6.00514475385708	353.96196117789	5.81272917042137e-79	9.60626486303541e-78
"TESC"	"TESC"	-0.0519935659178917	2.66966044954266	0.342018062423449	0.558666667868954	0.579938143606686
"TESK1"	"TESK1"	-0.18128387347396	5.84358635909931	38.3150221505905	6.01974551139909e-10	9.84276663299353e-10
"TESK2"	"TESK2"	-0.703956652077658	2.96480393562086	82.4674196532078	1.07426345049767e-19	2.43382034003987e-19
"TES"	"TES"	1.29836461066059	2.5678260785832	278.228273714045	1.82679701644845e-62	1.72514940685741e-61
"TET1"	"TET1"	-1.64374025821562	2.85137667974581	262.511839990571	4.8641272599215e-59	4.09644969993505e-58
"TET2"	"TET2"	-0.632963849878414	5.44295904154214	203.031561944587	4.55303986232737e-46	2.47240652989172e-45
"TET3"	"TET3"	-0.648456589246711	5.33125577144522	154.634138736754	1.6832409167455e-35	6.42453961289864e-35
"TEX10"	"TEX10"	0.235142671867866	4.77378004614493	28.368632500541	1.00276991893267e-07	1.50063056816087e-07
